3,1,2,3
8,1,2,3,F,L,M
12,1,2,3
13,1,2,3,7,A,C,E,N,Q,R,S,W
17,1,2,3
20,1,2,3
34,2,3
35,2,3,A,C,J,Z
36,2,3,A,C,E
37,2,3
38,2,3
39,2,3
40,2,3
43,4,5
44,4,5
45,4,5,6,J,Z
46,4,5,6,L,N,Q,R,W
47,4,5,6,7,S
48,4,5,6,N,R,W
49,4,5,6
50,4,5,6
15,1,A,B,C,D
28,1,A,C
53,6,B,D,F,M
68,A,B,C,D,E,F,M
66,7,B,D,F,M
71,A,B,C,D
72,A,B,C,D
67,A,C,E
69,A,C,E,L
70,A,C,E
82,B,C
83,B,C
84,B,C
85,B,C
86,B,C
87,B,C
88,B,C
89,B,C
78,B,D
79,B,D,F,M,N,Q,R,W
80,B,D,F,M
81,B,D,E
90,B,D
92,C,E
93,C,E
58,6,E,M
51,6,J,N,Q,R,W,Z
98,F,J,M,Z
100,F,M
96,E,M
108,N,Q,R,W
102,F,Q
1,1,R,W
107,N,R,W
109,N,R,W
113,R,W
114,R,W
115,R,W
116,R,W
117,R,W
118,R,W
119,R,W
103,J,Z
104,J,Z
